stockdate,C,CZL,totalposition,profit,profit_ZL,comm,equity,equity_ZL
2017-01-09 10:32:00,541.0,548.5,0.0,-0.0,-0.0,100.0,-100.0,-100.0
2017-01-09 10:33:00,542.0,549.5,-4.0,0.0,0.0,100.0,-100.0,-100.0
2017-01-09 10:39:00,539.5,547.0,0.0,1000.0,1000.0,100.0,900.0,900.0
2017-01-09 11:11:00,544.5,552.0,4.0,0.0,0.0,100.0,-100.0,-100.0
2017-01-09 11:13:00,545.0,552.5,9.0,200.0,200.0,125.0,75.0,75.0
2017-01-09 11:20:00,544.0,551.5,13.0,-900.0,-900.0,100.0,-1000.0,-1000.0
2017-01-09 11:21:00,543.5,551.0,9.0,-650.0,-650.0,100.0,-750.0,-750.0
2017-01-09 13:31:00,546.0,553.5,13.0,2250.0,2250.0,100.0,2150.0,2150.0
2017-01-09 13:34:00,546.0,553.5,17.0,0.0,0.0,100.0,-100.0,-100.0
2017-01-09 14:52:00,560.5,568.0,22.0,24650.0,24650.0,125.0,24525.0,24525.0
2017-01-09 14:59:00,564.0,571.5,22.0,7700.0,7700.0,0.0,7700.0,7700.0
2017-01-10 14:59:00,586.5,594.0,22.0,49500.0,49500.0,0.0,49500.0,49500.0
2017-01-11 14:59:00,593.5,601.0,22.0,15400.0,15400.0,0.0,15400.0,15400.0
2017-01-12 09:00:00,599.5,607.0,17.0,13200.0,13200.0,125.0,13075.0,13075.0
2017-01-12 11:24:00,597.0,604.5,13.0,-4250.0,-4250.0,100.0,-4350.0,-4350.0
2017-01-12 13:41:00,595.5,603.0,9.0,-1950.0,-1950.0,100.0,-2050.0,-2050.0
2017-01-12 13:42:00,596.5,604.0,13.0,900.0,900.0,100.0,800.0,800.0
2017-01-12 14:59:00,600.0,607.5,13.0,4550.0,4550.0,0.0,4550.0,4550.0
2017-01-13 14:59:00,600.5,607.0,13.0,650.0,-650.0,0.0,650.0,-650.0
2017-01-16 14:59:00,646.0,653.0,13.0,59150.0,59800.0,0.0,59150.0,59800.0
2017-01-17 10:04:00,630.0,637.5,9.0,-20800.0,-20150.0,100.0,-20900.0,-20250.0
2017-01-17 10:07:00,634.0,641.5,4.0,3600.0,3600.0,125.0,3475.0,3475.0
2017-01-17 10:31:00,634.5,642.0,0.0,200.0,200.0,100.0,100.0,100.0
2017-01-17 14:59:00,630.5,638.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2017-01-17 14:59:00,630.5,638.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-18 14:59:00,630.5,638.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-19 14:59:00,629.5,637.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2017-01-20 09:45:00,623.5,631.5,-4.0,-0.0,-0.0,100.0,-100.0,-100.0
2017-01-20 14:59:00,605.0,612.5,-4.0,7400.0,7600.0,0.0,7400.0,7600.0
2017-01-20 14:59:00,605.0,612.5,-4.0,-0.0,-0.0,0.0,-0.0,-0.0
2017-01-23 14:59:00,599.5,607.5,-4.0,2200.0,2000.0,0.0,2200.0,2000.0
2017-01-24 09:22:00,621.5,630.5,0.0,-8800.0,-9200.0,100.0,-8900.0,-9300.0
2017-01-24 09:45:00,627.0,635.5,4.0,0.0,0.0,100.0,-100.0,-100.0
2017-01-24 10:31:00,644.0,652.5,9.0,6800.0,6800.0,125.0,6675.0,6675.0
2017-01-24 10:32:00,644.5,652.5,13.0,450.0,0.0,100.0,350.0,-100.0
2017-01-24 10:34:00,643.5,652.0,17.0,-1300.0,-650.0,100.0,-1400.0,-750.0
2017-01-24 10:35:00,645.0,653.5,13.0,2550.0,2550.0,100.0,2450.0,2450.0
2017-01-24 10:46:00,641.0,649.5,17.0,-5200.0,-5200.0,100.0,-5300.0,-5300.0
2017-01-24 14:22:00,633.5,642.0,13.0,-12750.0,-12750.0,100.0,-12850.0,-12850.0
2017-01-24 14:59:00,640.5,648.5,13.0,9100.0,8450.0,0.0,9100.0,8450.0
2017-01-25 09:12:00,626.5,635.0,9.0,-18200.0,-17550.0,100.0,-18300.0,-17650.0
2017-01-25 09:24:00,627.0,635.5,4.0,450.0,450.0,125.0,325.0,325.0
2017-01-25 09:34:00,627.5,636.0,0.0,200.0,200.0,100.0,100.0,100.0
2017-01-25 14:59:00,633.0,641.5,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-25 14:59:00,633.0,641.5,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-26 14:32:00,647.0,656.0,4.0,0.0,0.0,100.0,-100.0,-100.0
2017-01-26 14:33:00,646.5,655.5,0.0,-200.0,-200.0,100.0,-300.0,-300.0
2017-01-26 14:42:00,645.5,654.5,4.0,-0.0,-0.0,100.0,-100.0,-100.0
2017-01-26 14:59:00,651.0,660.0,4.0,2200.0,2200.0,0.0,2200.0,2200.0
2017-01-26 14:59:00,651.0,660.0,4.0,0.0,0.0,0.0,0.0,0.0
2017-02-03 09:00:00,640.0,649.0,0.0,-4400.0,-4400.0,100.0,-4500.0,-4500.0
2017-02-03 14:59:00,601.5,611.5,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2017-02-06 09:00:00,591.5,602.0,-17.0,-0.0,-0.0,425.0,-425.0,-425.0
2017-02-06 14:59:00,592.5,603.0,-17.0,-1700.0,-1700.0,0.0,-1700.0,-1700.0
2017-02-07 10:38:00,601.5,613.0,-13.0,-15300.0,-17000.0,100.0,-15400.0,-17100.0
2017-02-07 10:39:00,602.0,613.5,-17.0,-650.0,-650.0,100.0,-750.0,-750.0
2017-02-07 10:40:00,602.0,613.0,-13.0,-0.0,850.0,100.0,-100.0,750.0
2017-02-07 10:41:00,601.0,612.0,-9.0,1300.0,1300.0,100.0,1200.0,1200.0
2017-02-07 10:45:00,601.0,612.0,-4.0,-0.0,-0.0,125.0,-125.0,-125.0
2017-02-07 10:46:00,601.0,612.0,0.0,-0.0,-0.0,100.0,-100.0,-100.0
2017-02-07 14:59:00,614.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-08 14:59:00,630.0,641.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-09 09:26:00,630.5,642.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-09 10:14:00,633.0,645.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-09 10:30:00,633.0,645.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-09 14:59:00,629.5,641.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2017-02-09 14:59:00,629.5,641.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-10 09:32:00,644.5,656.0,4.0,0.0,0.0,100.0,-100.0,-100.0
2017-02-10 13:34:00,648.0,660.0,9.0,1400.0,1600.0,125.0,1275.0,1475.0
2017-02-10 14:59:00,675.0,688.0,9.0,24300.0,25200.0,0.0,24300.0,25200.0
